Number of available threads 160
Test name is Addition
Thread 	 Time 	 Iteration made 
41 	 21.37 	 22689045
42 	 21.36 	 22542784
43 	 21.36 	 22540853
44 	 21.35 	 22534278
45 	 21.35 	 22708547
46 	 21.35 	 23079452
47 	 21.34 	 22692138
48 	 21.34 	 22545329
49 	 21.33 	 22541894
50 	 21.33 	 22523106
51 	 21.33 	 22532977
52 	 21.28 	 22541023
53 	 21.23 	 22551308
54 	 21.28 	 22547843
55 	 21.29 	 22262254
56 	 21.32 	 22514905
57 	 21.22 	 22692654
58 	 21.25 	 22196134
59 	 21.26 	 22524011
60 	 21.26 	 22680651
61 	 21.29 	 22660351
62 	 21.25 	 22141325
63 	 21.21 	 22326743
64 	 21.27 	 22203400
65 	 21.19 	 22006411
66 	 21.24 	 22182028
67 	 21.27 	 22438171
68 	 21.2 	 22415219
69 	 21.21 	 22524962
70 	 21.31 	 22206674
71 	 21.31 	 22757731
72 	 21.22 	 21574318
73 	 21.29 	 22598807
74 	 21.16 	 22536923
75 	 21.19 	 22601225
76 	 21.31 	 22692360
77 	 21.18 	 22436017
78 	 21.24 	 22808331
79 	 21.19 	 22540631
80 	 21.3 	 22278043
81 	 21.25 	 22185210
82 	 21.15 	 22502738
83 	 21.23 	 22705248
84 	 21.3 	 22543355
85 	 21.18 	 22695390
86 	 21.2 	 22551931
87 	 21.32 	 22546638
88 	 21.18 	 22758278
89 	 21.17 	 22545704
90 	 21.17 	 22678052
91 	 21.15 	 22195451
92 	 21.16 	 22699555
93 	 21.21 	 22191665
94 	 21.23 	 22702953
95 	 21.16 	 22278206
96 	 21.14 	 22199794
97 	 21.27 	 22538545
98 	 21.14 	 22690071
99 	 21.14 	 22498684
100 	 21.13 	 22670350
101 	 21.13 	 22577754
102 	 21.13 	 22551802
103 	 21.12 	 22556393
104 	 21.12 	 22554537
105 	 21.11 	 22596247
106 	 21.11 	 22442611
107 	 21.11 	 22163425
108 	 21.1 	 22533696
109 	 21.1 	 22527454
110 	 21.09 	 22519071
111 	 21.09 	 22386894
112 	 21.09 	 22540233
113 	 20.56 	 21540811
114 	 20.62 	 21364406
115 	 20.62 	 21760664
116 	 20.51 	 21866335
117 	 20.57 	 21844534
118 	 20.6 	 21555610
119 	 20.61 	 21370065
120 	 20.6 	 22022848
121 	 20.54 	 21417603
122 	 20.54 	 21862015
123 	 20.59 	 21865161
124 	 20.56 	 21383806
125 	 20.53 	 21884383
126 	 20.52 	 21514410
127 	 20.52 	 21510736
128 	 20.51 	 21857491
129 	 20.61 	 21760164
130 	 20.53 	 21345966
131 	 20.55 	 21851867
132 	 20.48 	 21861760
133 	 20.51 	 21693004
134 	 20.59 	 21730342
135 	 20.58 	 21306700
136 	 20.6 	 21598451
137 	 20.5 	 21859342
138 	 20.58 	 21854925
139 	 20.49 	 21851247
140 	 20.58 	 21976492
141 	 20.49 	 21852977
142 	 20.55 	 21587253
143 	 20.57 	 21760091
144 	 20.55 	 21363397
145 	 20.62 	 21865420
146 	 20.5 	 21917775
